企业名称,岗位,专业,数量,薪资,学历,工作性质,其他需求,邮箱
武汉市汉阳市政建设集团公司,预算岗,"【本科】园林,【本科】林学,【本科】设施农业科学与工程,【本科】茶学,【本科】园艺,【本科】风景园林",20,50000及以上,本科,全职,,892321798@qq.com
武汉市汉阳市政建设集团公司,资料岗,"【本科】环境工程,【本科】园林,【本科】林学,【本科】设施农业科学与工程,【本科】园艺,【本科】风景园林",20,50000及以上,本科,全职,,892321798@qq.com
武汉市汉阳市政建设集团公司,经营岗,"【本科】环境工程,【本科】园艺,【本科】风景园林,【本科】茶学,【本科】设施农业科学与工程,【本科】园林,【本科】林学",20,50000及以上,本科,全职,,892321798@qq.com
武汉市汉阳市政建设集团公司,设计岗,"【本科】园林,【本科】林学,【本科】园艺,【本科】风景园林,【本科】环境工程",20,50000及以上,本科,全职,,892321798@qq.com
湖北省工业建筑集团有限公司,综合,"【本科】人力资源管理,【本科】工商管理,【本科】会计学,【本科】市场营销",20,4500-5999,本科,全职,,hicc601@126.com
青岛正大农业发展有限公司,饲料销售服务代表,不限专业,30,6000-7999,本科,全职,,zhengdaqd@126.com
青岛正大农业发展有限公司,食品销售服务代表,不限专业,20,6000-7999,本科,全职,,zhengdaqd@126.com
青岛正大农业发展有限公司,水产销售服务代表,"【本科】水产养殖学,【本科】水族科学与技术,【本科】动物科学,【本科】动物医学",20,6000-7999,本科,全职,,zhengdaqd@126.com
青岛正大农业发展有限公司,水产技术服务代表,"【本科】动物医学,【本科】动物科学,【本科】水族科学与技术,【本科】水产养殖学",10,6000-7999,本科,全职,,zhengdaqd@126.com
青岛正大农业发展有限公司,生产储备干部,"【本科】食品科学与工程,【本科】食品质量与安全,【本科】机械电子工程,【本科】能源与动力工程,【本科】农业机械化及其自动化,【本科】机械设计制造及其自动化,【本科】自动化",10,4500-5999,本科,全职,,zhengdaqd@126.com
青岛正大农业发展有限公司,原料采购员,"【本科】农学,【本科】植物保护,【本科】植物科学与技术,【本科】种子科学与工程,【本科】生物工程,【本科】食品科学与工程,【本科】食品质量与安全,【本科】动物医学,【本科】动物科学,【本科】生物信息学",5,4500-5999,本科,全职,,zhengdaqd@126.com
青岛正大农业发展有限公司,人力资源管培生,"【本科】人力资源管理,【本科】经济学,【本科】工商管理,【本科】社会学,【本科】法学,【本科】社会工作,【本科】行政管理",5,4500-5999,本科,全职,,zhengdaqd@126.com
青岛正大农业发展有限公司,财务管培生,"【本科】经济学,【本科】会计学",3,4500-5999,本科,全职,,zhengdaqd@126.com
江苏剑牌农化股份有限公司,制剂实验员,"【本科】植物保护,【本科】植物科学与技术",3,4500-5999,本科,全职,,huangyu@swordchem.com
江苏剑牌农化股份有限公司,研发实验员,【本科】应用化学,4,4500-5999,本科,全职,,huangyu@swordchem.com
江苏剑牌农化股份有限公司,安全（环保)专员,"【本科】环境科学,【本科】环境工程",2,4500-5999,本科,全职,,huangyu@swordchem.com
长江国际水利水电工程建设有限公司,工程技术人员及管理人员,"【本科】环境工程,【本科】环境生态工程,【本科】人力资源管理,【本科】张之洞班（文管）,【本科】工程管理,【本科】行政管理",9,6000-7999,本科,全职,,309897543@qq.com
河南心连心化肥有限公司,农学研究员,"【本科】农学,【本科】植物保护,【本科】植物科学与技术,【本科】应用化学",20,4500-5999,本科,全职,优秀毕业生,xlxhr@hnxlx.com.cn
河南心连心化肥有限公司,农化服务专员,"【本科】农学,【本科】植物保护,【本科】植物科学与技术",20,4500-5999,不限,全职,,xlxhr@hnxlx.com.cn
福因德科技（武汉）有限公司,研发专员,不限专业,2,3000-4499,不限,全职,,feixzh@126.com
福因德科技（武汉）有限公司,市场专员,"【本科】市场营销,【本科】国际经济与贸易",2,3000-4499,不限,全职,,feixzh@126.com
福因德科技（武汉）有限公司,信息执行官,【本科】计算机科学与技术,3,2000-2999,不限,全职,熟悉网站制作，PS，,feixzh@126.com
浙江物产金属集团有限公司,钢铁贸易,不限专业,30,6000-7999,本科,全职,,zhoujia@zmmc.com.cn
深圳本地宝新媒体技术有限公司,商务采编,"【本科】工商管理,【本科】经济学,【本科】人力资源管理,【本科】市场营销,【本科】社会学,【本科】社会工作,【本科】行政管理",30,6000-7999,本科,全职,,xuj@bendibao.com
深圳本地宝新媒体技术有限公司,编辑,"【本科】经济学,【本科】人力资源管理,【本科】市场营销,【本科】工商管理,【本科】社会学,【本科】社会工作,【本科】广告学,【本科】视觉传达设计,【本科】土地资源管理,【本科】行政管理,【本科】工程管理,【本科】计算机科学与技术",30,6000-7999,本科,全职,,xuj@bendibao.com
深圳本地宝新媒体技术有限公司,研发员,"【本科】计算机科学与技术,【本科】信息与计算科学",5,6000-7999,本科,全职,,xuj@bendibao.com
湖北科利节能科技有限公司,销售经理,"【本科】市场营销,【本科】国际经济与贸易,【本科】商务英语",20,3000-4499,本科,实习,热爱销售工作，善于沟通。,304286261@QQ.COM
湖北科利节能科技有限公司,设计员,【本科】工程管理,10,3000-4499,本科,实习,精通AUTOCAD软件，并同时熟练使用其它相关绘图软件。,304286261@QQ.COM
湖北科利节能科技有限公司,安装施工技术员,【本科】工程管理,10,3000-4499,本科,实习,精通AUTOCAD软件，并同时熟练使用其它相关绘图软件。,304286261@QQ.COM
湖北科利节能科技有限公司,机电助理工程师,"【本科】机械设计制造及其自动化,【本科】自动化,【本科】机械电子工程",2,3000-4499,本科,实习,具备有机械维修常识和操作技能者。,304286261@QQ.COM
湖北科利节能科技有限公司,外贸专员,"【本科】国际经济与贸易,【本科】商务英语",10,3000-4499,本科,实习,热爱销售工作，善于英语沟通。,304286261@QQ.COM
湖北科利节能科技有限公司,人资主管,【本科】人力资源管理,1,3000-4499,本科,实习,从事人资绩效考核、培训等管理工作3年以上经历，文字功底好。,304286261@QQ.COM
武汉迈特维尔生物科技有限公司,科研项目PI,"【本科】农学,【本科】植物保护,【本科】植物科学与技术,【本科】种子科学与工程,【本科】国家生物学理科基地（生物科学）,【本科】国家生命科学与技术人才培养基地（生物技术）,【本科】生物工程,【本科】应用化学,【本科】信息与计算科学,【本科】园林,【本科】园艺,【本科】风景园林,【本科】茶学,【本科】设施农业科学与工程,【本科】林学,【本科】动物医学,【本科】动物科学,【本科】水产养殖学,【本科】水族科学与技术,【本科】生物信息学",5,10000-14999,博士,全职,,zhengkou@metware.cn
武汉迈特维尔生物科技有限公司,生物信息分析工程师,"【本科】生物信息学,【本科】水产养殖学,【本科】水族科学与技术,【本科】动物科学,【本科】动物医学,【本科】园林,【本科】林学,【本科】食品科学与工程,【本科】食品质量与安全,【本科】园艺,【本科】风景园林,【本科】设施农业科学与工程,【本科】茶学,【本科】应用化学,【本科】农学,【本科】植物保护,【本科】植物科学与技术,【本科】种子科学与工程",5,8000-9999,硕士,全职,,zhengkou@metware.cn
武汉迈特维尔生物科技有限公司,质谱应用工程师,"【本科】应用化学,【本科】环境科学,【本科】环境工程,【本科】农业资源与环境,【本科】食品科学与工程,【本科】食品质量与安全",5,6000-7999,硕士,全职,,zhengkou@metware.cn
武汉迈特维尔生物科技有限公司,动物遗传、重测序、转录组产品经理,"【本科】农学,【本科】种子科学与工程,【本科】植物保护,【本科】植物科学与技术,【本科】生物工程,【本科】园林,【本科】林学,【本科】茶学,【本科】风景园林,【本科】园艺,【本科】食品科学与工程,【本科】食品质量与安全,【本科】动物医学,【本科】动物科学,【本科】生物信息学",5,8000-9999,硕士,全职,,zhengkou@metware.cn
武汉迈特维尔生物科技有限公司,技术支持,"【本科】农学,【本科】植物保护,【本科】植物科学与技术,【本科】种子科学与工程,【本科】应用化学,【本科】生物工程,【本科】农业资源与环境,【本科】环境工程,【本科】环境科学,【本科】生物信息学,【本科】水产养殖学,【本科】动物医学,【本科】动物科学,【本科】食品科学与工程,【本科】食品质量与安全,【本科】园林,【本科】林学,【本科】园艺,【本科】风景园林,【本科】茶学",5,4500-5999,硕士,全职,,zhengkou@metware.cn
武汉迈特维尔生物科技有限公司,宣传策划人员,不限专业,3,4500-5999,本科,全职,,zhengkou@metware.cn
武汉迈特维尔生物科技有限公司,销售经理,不限专业,20,6000-7999,本科,全职,,zhengkou@metware.cn
青岛海大生物集团有限公司,研发工程师,【本科】农业资源与环境,5,4500-5999,硕士,全职,植物保护、农药学、植物营养、农学、肥料学、生物化学类,zhaopin@coub.cn
青岛海大生物集团有限公司,试验经理,【本科】植物保护,10,4500-5999,硕士,全职,植物营养、植物保护,zhaopin@coub.cn
青岛海大生物集团有限公司,作物经理,【本科】园艺,20,3000-4499,本科,全职,"农学、园艺、植保类,全国市场",zhaopin@coub.cn
青岛海大生物集团有限公司,大客户经理,【本科】农学,5,4500-5999,硕士,全职,化工、生物、农学,zhaopin@coub.cn
青岛海大生物集团有限公司,区域销售经理,【本科】市场营销,50,3000-4499,大专,全职,农学、园艺、植保、市场营销相关专业，全国市场,zhaopin@coub.cn
青岛海大生物集团有限公司,管培生,"【本科】人力资源管理,【本科】机械设计制造及其自动化,【本科】会计学",5,3000-4499,本科,全职,会计学、人力资源、工商管理、生物工程、化工、化学类,zhaopin@coub.cn
北京国控天成科技有限公司,计算机软件工程师,"【本科】信息与计算科学,【本科】计算机科学与技术,【本科】生物信息学",10,8000-9999,本科,全职,,hr@sinocontrol.cn
